reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A2RAZD36HY2ALI,B00004U9JO,B. Horne,"[0, 1]","You cannot go wrong with this unit, We have used InSinkErator garbage disposal units in every home we have had in the past 23 years. all 7 of them. I had used them (before my wife and I married) in my residences and even replaced one of two of them myself. I am far too old and arthritic to do that kind of work now, but they are not especially difficult to install or remove. It us a great unit for the price and I would recommend it.",5,"You cannot go wrong with this unit,",1377648000,"08 28, 2013"
A12R1GALQXSB0Y,B00004U9JO,Bhupendra R. Patel,"[1, 1]",I never reinstalled inSink Erator before. It took me 30 minutes to install. Installation was very easy. It works great.,4,InSink Erator Badger 5,1365811200,"04 13, 2013"
A2JGOMHPFXIUC9,B00004U9JO,bigblue,"[0, 0]",2nd 1. 1st died right after warranty. You get what you paid for.  Pretty easy to install. Remember that it doesn't come with a cord.,3,designed to last until warranty expires,1335398400,"04 26, 2012"
AHF1W5YTQAQO2,B00004U9JO,Big D,"[0, 0]","I noticed a puddle under my sink, forming directly under my 2 year old Badger garbage disposal unit. After clearing out the cupboard area and drying everything off, I ran the water only (disposal off) and, within 1 minute, I saw a drip begin at the bottom of the unit. I traced it up the rear-facing side of the disposal to its source: a hairline crack in the side if the unit.Judging by all of the other similar feedback / complaints on Google (search ""badger insinkerator leak""), it is apparent to me that this model#5-81 (perhaps even the brand) is a piece of garbage - no pun intended - and I would highly recommend avoiding this InSinkErator model altogether.** SEE MY UPDATED FEEDBACK in the below comments. I received a FREE replacement unit from the manufacturer's customer service team who is apparently (and cleverly) monitoring feedback here on Amazon. **",1,Crack in side of unit leaking water in island breakfast nook,1387843200,"12 24, 2013"
A1ADT3V2SMO2SX,B00004U9JO,Bikash Karmakar,"[0, 0]",Product met my expectations. It delivered what was advertised. It will be nice to include cable and cable clamp for few extra $.My old unit has the cables crimped and I also couldn't take out the plastic cable clamp after even after I fought with it for an hour. I finally went to local home improvement store and got a cable that also came with clamp and all other required accessories.,4,Product met my expectations,1358640000,"01 20, 2013"
A2RG6E0OKKOG9F,B00004U9JO,BillCro,"[0, 0]",Believe me.  In the dictionary next to &#34;Not Mechanically Inclined&#34; is a photo of me.  But the old Badger 5 in my kitchen sink was leaking so I decided to try and just swap it out with the exact model.  I received this unit very quickly and at a great price. It was a snap to follow the instructions that came with the unit and within about an hour I had the leaky disposer out and replaced.  This is a very easy do it yourself job.  If I can do it anyone can.  One tip that I can offer is that I used my cars scissor jack to position the new unit under the flange that mounts in the sink.  Much easier than trying to hold the heavy disposer and screw it in by hand.,5,Swapped it right in.,1397952000,"04 20, 2014"
A2JEZ29HKQ0DUU,B00004U9JO,Bill,"[0, 0]",The disposal worked and was installed in less time than expected. I will definitely used this method of purchasing again.Bill,5,Satisfied customer,1284249600,"09 12, 2010"
AHJ0U4V74OVIP,B00004U9JO,Bill King,"[0, 0]","Badger 5 replaced two other brand disposals which were underpowered and didn't last long. The Badger 5 has lasted years, never clogs, and runs really cool. Whereas the previous ones overheated under a large load.Insinkerator makes an add-on optional 3 way flexible output tube which connects over to the trap, which solves most installation problems, fits most of their models including this one, see it online for about $5 various places.Satisfied!",4,Heavy duty.,1217116800,"07 27, 2008"
A3BFTZ6QXPMH9Q,B00004U9JO,Bini,"[0, 0]","My first Insinkerator Badger 5 model broke the other day and after much research I bought the same one again. I am not sure when the first one was installed, but I used it for 6 years!! We are vegetarians so we didn't put it to the bone crushing test or anything. Also, in the past I have thrown some food items that would easily clog up in the pipes, so now we try to throw such items directly into the trash. So we don't really use up all the power this beast can generate, but I have been happy with the product and from the research I did, this seems to be the best from a price and reliability standpoint. Installation was easy since I was just swapping them out and could use some of the old parts.",5,Well worth for your money,1371772800,"06 21, 2013"
A304RCB0N55K17,B00004U9JO,B. Jewett,"[0, 0]",Good name brand product performs as it it should.  We used it to replace an earlier version that was 10+ yrs old.,5,Good replacement and fairly easy to install,1332460800,"03 23, 2012"
A26BAQ8Y1RMUDR,B00004U9JO,B. League,"[1, 1]",Add me to the long list of people reporting cracking.  Normal use for 2 1/2 and the housing cracked and started leaking water.  Because we didn't notice it right away its ruined the base cabinet.  Out of warranty so I am out of luck.,1,2 1/2 years and it cracked.,1355356800,"12 13, 2012"
A2GDKHMWR2PEV9,B00004U9JO,bm242,"[0, 0]","The badger 5 line is simple to install and works great! Haven't tried any of the more expesive lines because this does everything you will need from a disposal. This unit does produce some noise but lets not forget it only produces noise when you turn it on, no problem for me! Great product",4,Great product for the money!,1326412800,"01 13, 2012"
A2L6OJO96YZXZZ,B00004U9JO,Bob Sacamano,"[0, 0]",only lasted two years before is started leaking from a crack in the body.  you get what you pay for in this case.,1,junk,1371686400,"06 20, 2013"
A2Z65HX29IKSES,B00004U9JO,Bob Writer,"[1, 1]",I bought this food waste disposer to replace an identical one because I knew it would fit my plumbing.  I wanted to avoid the hastle of altering the plumbing to fit another brand.  The Badger I replaced threw a cutter (it came out of the opening while the disposer was running) and also rotted out on the side at the top half.  I'm hoping this one does better.  The material at the top does not appear to be metal like the first one.,3,Badge the Badger,1270857600,"04 10, 2010"
ASMOW13LDXF5L,B00004U9JO,Bo Coyle,"[0, 0]","For the money, I believe this to be the best Waste Disposer.  Removal of the old unit and installation of this unit took less than an hour.  It hasn't leaked and gets used everyday at least once.",4,Excelent for the Money,1381968000,"10 17, 2013"
AGCPSNAH576JO,B00004U9JO,Bowdler Family,"[0, 0]","it was easy to install, it took me a whole 5 minutes to remove the old one, rewire and connect the new one.It was delivered on time and works well.A",4,Chop it up,1385078400,"11 22, 2013"
A3LTVQBGPSH6JC,B00004U9JO,Bradley J. Prociuk,"[26, 29]","Stay away from this brand. I have had it for 2 years, and for the last year it has clogged every time I try to put potato or carrot peels down the disposal unit.",1,Clogs all the time with Potato or Carrot peels,1245542400,"06 21, 2009"
AOV4BZUUN4L6W,B00004U9JO,"Breakpoint ""Breakpoint""","[2, 2]","I bought 4 over the last three years since I own a apartment building.The first one I bought after about 3 years has decide to leak water when the disposal is running. Luckily I had a random bucket under it that saved me from water damage.Now I am worried about the other three that I installed 1-2 years ago. Will they leak after the warranty runs out in another year?I ignored the arnings from others on here, wish I did not now. Money down the drain...",1,It cracks and leaks after a couple years,1398729600,"04 29, 2014"
A1EEA3NSOETFLL,B00004U9JO,Brenda,"[0, 0]",Had this product installed for my kitchen remodel.  I don't put alot of scraps down my disposal so this works great.  The one I wanted to order had better reviews but was larger  and I wanted to have as much room under my sink as possible. Just installed last week and so far I like it!,4,Works fine!,1376870400,"08 19, 2013"
A3O73S5LNDRMD1,B00004U9JO,Brett Mathe,"[0, 0]",Watch a youtube video of how to replace an old disposal before you attempt yourself.  You will save yourself a lot of time and headache.,5,Works great,1373500800,"07 11, 2013"
A3SZCYELR6S71O,B00004U9JO,Brian Faidell,"[0, 0]","I replaced our existing 8 year old badger 5 1/2 with this one.  It fist perfectly as expected.  No cutting or extra parts required.  As noted in other reviews, remember that you will need a cord and dishwasher attachment if you are not using the ones from your previous disposal.  They are not included in the box.  Overall this is a good middle of the road disposal.  Its a bit loud, but takes a beating and still works well with no maintenance.",4,Replace your existing badger with ease.,1384992000,"11 21, 2013"
A15V7398TRRB1Z,B00004U9JO,Brian Page,"[0, 0]","When my faithful old Badger 5 sprung a leak, I checked prices at local big box hardware stores against Amazon's online price, and found that I could get it delivered for about $20 less than going to pick it up locally. As an Amazon Prime member, I only paid a couple of dollars for next day delivery, so it didn't even disrupt my planned installation.  It arrived in perfect condition, on-time, and installation was quick and easy, too.  The new unit works great - I am totally satisfied with the product and entire transaction process.",5,"Fast delivery, best price",1330646400,"03 2, 2012"
A2DH9R24U9T9UP,B00004U9JO,Bruce C. Gaines,"[0, 0]",The Badger 5 met my expectations.  It came with all parts and clear instructions.  Installation was smooth and it's working great!,4,Satisfied Customer!,1402876800,"06 16, 2014"
A3GNPDDVA5SSWM,B00004U9JO,Bryon Lee Burdette,"[0, 0]",Easy to install and works well while being quiet. Would recommend if you have InSinkErator brand because it mounted to old collar. Made install simple.,5,The Badger,1389916800,"01 17, 2014"
A5KXS242C761Q,B00004U9JO,Bubbalicious,"[0, 0]","I bought this to replace my old one, which was still running, but rusty and dull. That must have been in the sink for a minimum of 10 years or before I bought the house.It's been over a year and it still runs great.Cheaper than the store versions I was looking for. Easy to install since I reused the old fitting.Satisfied.",5,Works Just Like My Last One,1385164800,"11 23, 2013"
AWOCJ7FC6ISIV,B00004U9JO,buddy2007,"[0, 0]","I had mine professionally installed, and it worked well for 3yrs.It's just my wife & I (not a lot of use)It started leaking out the bottom & from everything I've read, the unit is toast if this is where it's leaking from and that it would cost more to repair than to just replace. You'd think a product like this would last a little bit longer?",2,Worked great until just after warranty expired,1370131200,"06 2, 2013"
